Fixture ID,Date,Referee,Venue,City,Home Team,Away Team,Home Team Goals,Away Team Goals,Result,Home Shots on Goal,Away Shots on Goal,Home Shots off Goal,Away Shots off Goal,Home Total Shots,Away Total Shots,Home Blocked Shots,Away Blocked Shots,Home Shots insidebox,Away Shots insidebox,Home Shots outsidebox,Away Shots outsidebox,Home Fouls,Away Fouls,Home Corner Kicks,Away Corner Kicks,Home Offsides,Away Offsides,Home Ball Possession,Away Ball Possession,Home Yellow Cards,Away Yellow Cards,Home Red Cards,Away Red Cards,Home Goalkeeper Saves,Away Goalkeeper Saves,Home Total passes,Away Total passes,Home Passes accurate,Away Passes accurate,Home Passes %,Away Passes %,Home expected_goals,Away expected_goals,Home_Points,Home_Goals_Scored,Home_Goals_Conceded,Home_Wins,Home_Draws,Home_Losses,Home_Form_Score,Away_Points,Away_Goals_Scored,Away_Goals_Conceded,Away_Wins,Away_Draws,Away_Losses,Away_Form_Score
193077,2013-08-21 18:45:00+00:00,,Stamford Bridge (London),,Chelsea,Aston Villa,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,10.0,0.0,5.0,0.0,0.0,20.0,15.0,15.0,5.0,5.0,0.0,0.0,20.0
193067,2013-08-24 11:45:00+00:00,,Craven Cottage (London),,Fulham,Arsenal,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5.0,0.0,5.0,0.0,0.0,17.5,0.0,5.0,15.0,0.0,0.0,5.0,-5.0
193070,2013-08-24 14:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,West Ham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,20.0,0.0,0.0,5.0,-10.0,15.0,10.0,0.0,5.0,0.0,0.0,20.0
193071,2013-08-24 14:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Sunderland,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5.0,0.0,5.0,0.0,0.0,17.5,0.0,0.0,5.0,0.0,0.0,5.0,-2.5
193068,2013-08-24 14:00:00+00:00,,Goodison Park (Liverpool),,Everton,West Brom,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,10.0,10.0,0.0,5.0,0.0,5.0,0.0,0.0,5.0,0.0,0.0,5.0,-2.5
193069,2013-08-24 14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,Norwich,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0,0.0,0.0,5.0,-5.0,5.0,10.0,10.0,0.0,5.0,0.0,5.0
193072,2013-08-24 14:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Crystal Palace,2,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,5.0,0.0,0.0,5.0,-2.5,0.0,0.0,5.0,0.0,0.0,5.0,-2.5
193073,2013-08-24 16:30:00+00:00,,Villa Park (Birmingham),,Aston Villa,Liverpool,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,10.0,7.5,2.5,0.0,2.5,8.75,15.0,5.0,0.0,5.0,0.0,0.0,17.5
193074,2013-08-25 15:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Manchester City,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,10.0,0.0,0.0,5.0,-5.0,15.0,20.0,0.0,5.0,0.0,0.0,25.0
193075,2013-08-25 15:00:00+00:00,,White Hart Lane (London),,Tottenham,Swansea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5.0,0.0,5.0,0.0,0.0,17.5,0.0,5.0,20.0,0.0,0.0,5.0,-7.5
193076,2013-08-26 19:00:00+00:00,,Old Trafford (Manchester),,Manchester United,Chelsea,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,20.0,5.0,5.0,0.0,0.0,22.5,15.0,10.0,2.5,5.0,0.0,0.0,18.75
193078,2013-08-31 11:45:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Hull City,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,15.0,7.5,2.5,0.0,2.5,11.25,7.5,2.5,5.0,2.5,0.0,2.5,6.25
193081,2013-08-31 14:00:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Southampton,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,5.0,7.5,0.0,2.5,2.5,1.25,10.0,5.0,2.5,2.5,2.5,0.0,11.25
193082,2013-08-31 14:00:00+00:00,,Boleyn Ground (London),,West Ham,Stoke City,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5.0,0.0,2.5,2.5,0.0,12.5,7.5,5.0,5.0,2.5,0.0,2.5,7.5
193079,2013-08-31 14:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Everton,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,7.5,10.0,2.5,0.0,2.5,6.25,5.0,5.0,5.0,0.0,5.0,0.0,5.0
193080,2013-08-31 14:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,Fulham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,10.0,0.0,2.5,2.5,-2.5,7.5,5.0,7.5,2.5,0.0,2.5,6.25
193083,2013-08-31 16:30:00+00:00,,Selhurst Park (London),,Crystal Palace,Sunderland,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,2.5,7.5,0.0,0.0,5.0,-2.5,2.5,2.5,5.0,0.0,2.5,2.5,1.25
193084,2013-09-01 12:30:00+00:00,,Anfield (Liverpool),,Liverpool,Manchester United,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.0,5.0,0.0,5.0,0.0,0.0,17.5,10.0,10.0,2.5,2.5,2.5,0.0,13.75
193085,2013-09-01 12:30:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Swansea,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,0.0,2.5,0.0,2.5,2.5,1.25,0.0,2.5,12.5,0.0,0.0,5.0,-5.0
193086,2013-09-01 15:00:00+00:00,,Emirates Stadium (London),,Arsenal,Tottenham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5,10.0,10.0,2.5,0.0,2.5,7.5,15.0,5.0,0.0,5.0,0.0,0.0,17.5
193087,2013-09-14 11:45:00+00:00,,Old Trafford (Manchester),,Manchester United,Crystal Palace,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,6.666666666666667,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,8.333333333333334,5.0,6.666666666666667,6.666666666666667,1.6666666666666667,0.0,3.3333333333333335,5.0
193092,2013-09-14 14:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Arsenal,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.6666666666666667,3.3333333333333335,8.333333333333334,0.0,1.6666666666666667,3.3333333333333335,-0.8333333333333334,10.0,8.333333333333334,6.666666666666667,3.3333333333333335,0.0,1.6666666666666667,10.833333333333334
193088,2013-09-14 14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Newcastle,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,6.666666666666667,6.666666666666667,1.6666666666666667,0.0,3.3333333333333335,5.0,6.666666666666667,1.6666666666666667,6.666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,4.166666666666667
193091,2013-09-14 14:00:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Manchester City,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5.0,3.3333333333333335,3.3333333333333335,0.0,1.6666666666666667,10.833333333333334,10.0,13.333333333333334,5.0,3.3333333333333335,0.0,1.6666666666666667,14.166666666666668
193093,2013-09-14 14:00:00+00:00,,White Hart Lane (London),,Tottenham,Norwich,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,3.3333333333333335,1.6666666666666667,3.3333333333333335,0.0,1.6666666666666667,10.833333333333334,6.666666666666667,5.0,5.0,1.6666666666666667,1.6666666666666667,1.6666666666666667,6.666666666666667
193089,2013-09-14 14:00:00+00:00,,Craven Cottage (London),,Fulham,West Brom,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.3333333333333335,6.666666666666667,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,1.6666666666666667,0.0,5.0,0.0,1.6666666666666667,3.3333333333333335,-0.8333333333333334
193090,2013-09-14 14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,Cardiff,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,1.6666666666666667,6.666666666666667,1.6666666666666667,0.0,3.3333333333333335,2.5,6.666666666666667,5.0,6.666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,5.833333333333334
193094,2013-09-14 16:30:00+00:00,,Goodison Park (Liverpool),,Everton,Chelsea,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.3333333333333335,3.3333333333333335,0.0,5.0,0.0,5.0,11.666666666666668,6.666666666666667,1.6666666666666667,3.3333333333333335,1.6666666666666667,0.0,14.166666666666668
193095,2013-09-15 15:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,West Ham,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.666666666666667,3.3333333333333335,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,6.666666666666667,6.666666666666667,3.3333333333333335,1.6666666666666667,1.6666666666666667,1.6666666666666667,1.6666666666666667,7.5
193096,2013-09-16 19:00:00+00:00,,Liberty Stadium (Swansea),,Swansea,Liverpool,2,2,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,5.0,8.333333333333334,1.6666666666666667,0.0,3.3333333333333335,3.3333333333333335,15.0,5.0,0.0,5.0,0.0,0.0,17.5
193097,2013-09-21 11:45:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Aston Villa,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0,3.75,6.25,1.25,1.25,2.5,3.75,3.75,6.25,7.5,1.25,0.0,3.75,3.125
193099,2013-09-21 14:00:00+00:00,,St. James' Park (Newcastle-upon-Tyne),,Newcastle,Hull City,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,3.75,6.25,2.5,1.25,1.25,7.5,5.0,2.5,6.25,1.25,1.25,2.5,3.125
193098,2013-09-21 14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Southampton,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.5,6.25,2.5,3.75,1.25,0.0,14.375,6.25,2.5,2.5,1.25,2.5,1.25,6.25
193101,2013-09-21 14:00:00+00:00,,Boleyn Ground (London),,West Ham,Everton,2,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,2.5,1.25,1.25,2.5,1.25,6.875,7.5,3.75,2.5,1.25,3.75,0.0,8.125
193100,2013-09-21 14:00:00+00:00,,The Hawthorns (West Bromwich),,West Brom,Sunderland,3,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.5,1.25,5.0,0.0,2.5,2.5,0.625,1.25,3.75,10.0,0.0,1.25,3.75,-1.875
193102,2013-09-21 16:30:00+00:00,,Stamford Bridge (London),,Chelsea,Fulham,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,5.0,2.5,2.5,1.25,1.25,10.0,5.0,3.75,6.25,1.25,1.25,2.5,3.75
193104,2013-09-22 12:30:00+00:00,,Selhurst Park (London),,Crystal Palace,Swansea,0,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.75,5.0,7.5,1.25,0.0,3.75,2.5,5.0,6.25,8.75,1.25,1.25,2.5,3.75
193103,2013-09-22 12:30:00+00:00,,Emirates Stadium (London),,Arsenal,Stoke City,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.25,10.0,6.25,3.75,0.0,1.25,13.125,8.75,3.75,2.5,2.5,1.25,1.25,9.375
193105,2013-09-22 15:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Tottenham,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.25,5.0,6.25,1.25,2.5,1.25,5.625,11.25,5.0,1.25,3.75,0.0,1.25,13.125
193106,2013-09-22 15:00:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Manchester United,4,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.75,10.0,3.75,2.5,1.25,1.25,11.875,8.75,7.5,2.5,2.5,1.25,1.25,11.25
193107,2013-09-28 11:45:00+00:00,,White Hart Lane (London),,Tottenham,Chelsea,1,1,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.0,5.0,1.0,4.0,0.0,1.0,14.0,10.0,6.0,2.0,3.0,1.0,1.0,12.0
193111,2013-09-28 14:00:00+00:00,,Old Trafford (Manchester),,Manchester United,West Brom,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,6.0,2.0,1.0,2.0,7.5,5.0,4.0,4.0,1.0,2.0,2.0,5.0
193109,2013-09-28 14:00:00+00:00,,Craven Cottage (London),,Fulham,Cardiff,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.0,3.0,7.0,1.0,1.0,3.0,2.0,5.0,4.0,6.0,1.0,2.0,2.0,4.0
193112,2013-09-28 14:00:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Crystal Palace,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,3.0,2.0,2.0,2.0,1.0,8.5,3.0,4.0,8.0,1.0,0.0,4.0,1.0
193110,2013-09-28 14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,West Ham,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,5.0,7.0,2.0,1.0,2.0,6.0,5.0,4.0,4.0,1.0,2.0,2.0,5.0
193108,2013-09-28 14:00:00+00:00,,Villa Park (Birmingham),,Aston Villa,Manchester City,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,6.0,6.0,2.0,0.0,3.0,6.0,10.0,12.0,4.0,3.0,1.0,1.0,14.0
193113,2013-09-28 16:30:00+00:00,,Liberty Stadium (Swansea),,Swansea,Arsenal,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,7.0,7.0,2.0,1.0,2.0,7.0,12.0,11.0,6.0,4.0,0.0,1.0,14.5
193114,2013-09-29 12:30:00+00:00,,"Britannia Stadium (Stoke-on-Trent, Staffordshire)",,Stoke City,Norwich,0,1,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,4.0,5.0,2.0,1.0,2.0,6.5,4.0,3.0,6.0,1.0,1.0,3.0,2.5
193115,2013-09-29 15:00:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Liverpool,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,11.0,0.0,1.0,4.0,-3.0,10.0,5.0,3.0,3.0,1.0,1.0,11.0
193116,2013-09-30 19:00:00+00:00,,Goodison Park (Liverpool),,Everton,Newcastle,3,2,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0,6.0,4.0,2.0,3.0,0.0,10.0,7.0,5.0,8.0,2.0,1.0,2.0,5.5
193117,2013-10-05 11:45:00+00:00,,Etihad Stadium (Manchester),,Manchester City,Everton,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.0,10.0,7.0,2.0,1.0,2.0,8.5,11.0,7.0,4.0,3.0,2.0,0.0,12.5
193119,2013-10-05 14:00:00+00:00,,Craven Cottage (London),,Fulham,Stoke City,1,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,3.0,9.0,0.0,1.0,4.0,-2.0,7.0,4.0,5.0,2.0,1.0,2.0,6.5
193121,2013-10-05 14:00:00+00:00,,Anfield (Liverpool),,Liverpool,Crystal Palace,3,1,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,7.0,4.0,3.0,1.0,1.0,11.5,3.0,4.0,9.0,1.0,0.0,4.0,0.5
193118,2013-10-05 14:00:00+00:00,,Cardiff City Stadium (Cardiff (Caerdydd)),,Cardiff,Newcastle,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,6.0,5.0,2.0,2.0,1.0,8.5,7.0,7.0,7.0,2.0,1.0,2.0,7.0
193120,2013-10-05 14:00:00+00:00,,Kingston Communications Stadium (Hull),,Hull City,Aston Villa,0,0,Draw,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,6.0,5.0,3.0,1.0,1.0,10.5,6.0,6.0,7.0,2.0,0.0,3.0,5.5
193122,2013-10-05 16:30:00+00:00,,Stadium of Light (Sunderland),,Sunderland,Manchester United,1,2,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0,4.0,13.0,0.0,1.0,4.0,-3.5,4.0,4.0,7.0,1.0,1.0,3.0,2.5
193124,2013-10-06 12:30:00+00:00,,"St. Mary's Stadium (Southampton, Hampshire)",,Southampton,Swansea,2,0,Home Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.0,4.0,2.0,2.0,2.0,1.0,9.0,7.0,7.0,5.0,2.0,1.0,2.0,8.0
193123,2013-10-06 12:30:00+00:00,,"Carrow Road (Norwich, Norfolk)",,Norwich,Chelsea,1,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.0,2.0,4.0,2.0,0.0,3.0,5.0,8.0,5.0,3.0,2.0,2.0,1.0,9.0
193125,2013-10-06 15:00:00+00:00,,White Hart Lane (London),,Tottenham,West Ham,0,3,Away Win,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.0,5.0,2.0,3.0,1.0,1.0,11.5,2.0,2.0,5.0,0.0,2.0,3.0,0.5
